id,jurisd_osm_id,ctype,pack_id,fhash,fname,fversion,is_valid,fmeta,config,ingest_instant
5278,298285,edificacoes,35,382d370d2cf5627c676467bf493f3845f79fdb2087ae5a9ed2c61594972247b0,SHP_edificacao_LAJEADO.zip,1,t,"{""ext"": ""zip"", ""size"": 9032973, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:33:01+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5279,298285,edificacoes,35,a65737e48dada9929c35abc7ac9d0498f06e503b2bcb045294f87cc3932197d5,SHP_edificacao_LAPA.zip,1,t,"{""ext"": ""zip"", ""size"": 7198461, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:34:00+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5280,298285,edificacoes,35,ff9cd07933781752f76233a2723b3457e4661e1e9d028b283a6939666f5f48ea,SHP_edificacao_LIBERDADE.zip,1,t,"{""ext"": ""zip"", ""size"": 2647972, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:34:30+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5281,298285,edificacoes,35,e8eadd00f8264a5f2d892cf71d8019d399f92814efbb95593aa4136136a17d26,SHP_edificacao_LIMAO.zip,1,t,"{""ext"": ""zip"", ""size"": 6655808, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:35:25+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5282,298285,edificacoes,35,34a54da7027cf2677169e19918266dd4e45e56b9b0c040f7f5dc70f954c9477f,SHP_edificacao_MANDAQUI.zip,1,t,"{""ext"": ""zip"", ""size"": 6075746, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:36:16+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5283,298285,edificacoes,35,a48883e4723cd1534ef0063dadb1ec7c6635abc79f13c0c2c8e469d6fc944334,SHP_edificacao_MARSILAC.zip,1,t,"{""ext"": ""zip"", ""size"": 3963, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:36:17+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5284,298285,edificacoes,35,c25b21cb82f8bd2c6a1e4919fb2f8c82bd357b257a41b48006eb18cadf23f1e7,SHP_edificacao_MOEMA.zip,1,t,"{""ext"": ""zip"", ""size"": 4655155, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:36:57+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5285,298285,edificacoes,35,843916a6613a15ea8a25ad9dbf800ffaa97204c73e7c23f4eb43270d705b84c6,SHP_edificacao_MOOCA.zip,1,t,"{""ext"": ""zip"", ""size"": 5057997, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:38:05+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5286,298285,edificacoes,35,61bb2ffeb560f5556fd52700c298bd22f47929eae6e378acab5fb6781d2f7511,SHP_edificacao_MORUMBI.zip,1,t,"{""ext"": ""zip"", ""size"": 4699509, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:38:43+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5287,298285,edificacoes,35,7950549b85dea57587854d4732c7b97a7359d6f74e1214bfb7ffd370aff99fc9,SHP_edificacao_PARELHEIROS.zip,1,t,"{""ext"": ""zip"", ""size"": 9531950, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:40:04+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5288,298285,edificacoes,35,072e3a0a65ce83bcda2f46b9bc7106e8632783486ffefc014906086bdff374b2,SHP_edificacao_PARI.zip,1,t,"{""ext"": ""zip"", ""size"": 1570135, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:40:23+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5289,298285,edificacoes,35,b5ed27497a75aa2efe8fba6055a37f6eb1b32c5e18c22472134c5e9d3d2ade9a,SHP_edificacao_PARQUE_DO_CARMO.zip,1,t,"{""ext"": ""zip"", ""size"": 4854187, ""isdir"": false, ""access"": ""2020-09-21T07:20:35+00:00"", ""change"": ""2020-08-05T13:41:03+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5290,298285,edificacoes,35,53aeb5944b3ff59001611e3cb72acc0a05499d3d95a22f7bb0c8fe55abab32f5,SHP_edificacao_PEDREIRA.zip,1,t,"{""ext"": ""zip"", ""size"": 7379806, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:42:02+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5291,298285,edificacoes,35,5c64929e81e7d3132f4a9171a1e563e41051239c38b4638e4478830648c1ce7f,SHP_edificacao_PENHA.zip,1,t,"{""ext"": ""zip"", ""size"": 12012171, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:43:39+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5292,298285,edificacoes,35,d665ff87ddad904a38d94686993d71fdb21a90748ac62caf0f08c77bb4e9a882,SHP_edificacao_PERDIZES.zip,1,t,"{""ext"": ""zip"", ""size"": 6112614, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:44:28+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5293,298285,edificacoes,35,dad255cafc64afec76de16a2f4e67c112d436f4d419fa74aeead2d86e852c961,SHP_edificacao_PERUS.zip,1,t,"{""ext"": ""zip"", ""size"": 4003478, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:45:01+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5294,298285,edificacoes,35,a89eddb337674129a43bc7fb015a4e5f53a946ee06f760e0d18cd4cd848aa9fa,SHP_edificacao_PINHEIROS.zip,1,t,"{""ext"": ""zip"", ""size"": 5592113, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:45:47+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5295,298285,edificacoes,35,fbca43ba309fa6293f6e4943754f6e4d48c64820a5895ff21101f068a12b119c,SHP_edificacao_PIRITUBA.zip,1,t,"{""ext"": ""zip"", ""size"": 13095930, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:47:45+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5296,298285,edificacoes,35,4e85bedf9278ab00162c2cae0d2f4ec7c755059a1d9ce36d8bf8cae2dc0599be,SHP_edificacao_PONTE_RASA.zip,1,t,"{""ext"": ""zip"", ""size"": 8163670, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:48:57+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5297,298285,edificacoes,35,63fb0f21f9911fb4d7abfd040bc07ddac4d2964ad821b82b057b72cfd9da2a59,SHP_edificacao_RAPOSO_TAVARES.zip,1,t,"{""ext"": ""zip"", ""size"": 4892784, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:49:36+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5298,298285,edificacoes,35,0df34d2a154d6f332de756830cd94e9f98f435dce6e82f07465a730003319390,SHP_edificacao_REPUBLICA.zip,1,t,"{""ext"": ""zip"", ""size"": 1262069, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:49:49+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5299,298285,edificacoes,35,e0163579446f62e03e2711013fb116dbecf02ff32878b0582a96ba8405cf5f90,SHP_edificacao_RIO_PEQUENO.zip,1,t,"{""ext"": ""zip"", ""size"": 6585353, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:50:43+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5300,298285,edificacoes,35,5fbfa4cb36bed0fd5ef582a94bc7a794db8604b11439d6c539a7f4db99a76558,SHP_edificacao_SACOMA.zip,1,t,"{""ext"": ""zip"", ""size"": 11134651, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:52:13+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5301,298285,edificacoes,35,f38d24438c21a3f8e06192171026293af461ee7167a1aac21da8dbdf1e7fdfcc,SHP_edificacao_SANTA_CECILIA.zip,1,t,"{""ext"": ""zip"", ""size"": 2110990, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:52:39+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5302,298285,edificacoes,35,61b8d7db35f96fe5766938678173bf7ba180d858fde8bd69969afece29c14aa0,SHP_edificacao_SANTANA.zip,1,t,"{""ext"": ""zip"", ""size"": 9038305, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:53:51+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5303,298285,edificacoes,35,72b54f1f9c1891c8e19fb2d7f387d9fdd0e82f0a5aa9dc59a59679ca69c2076d,SHP_edificacao_SANTO_AMARO.zip,1,t,"{""ext"": ""zip"", ""size"": 9117783, ""isdir"": false, ""access"": ""2020-09-21T07:20:36+00:00"", ""change"": ""2020-08-05T13:55:04+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5304,298285,edificacoes,35,09b03298fab6863c1a8c2870dca6452fc19957152e7961156378da375f39af46,SHP_edificacao_SAO_DOMINGOS.zip,1,t,"{""ext"": ""zip"", ""size"": 8030818, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T13:56:09+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5305,298285,edificacoes,35,8a1f136c1359bfd5cac60afe42f95cca095907941a9ae58141bb9fd7d0ace8c3,SHP_edificacao_SAO_LUCAS.zip,1,t,"{""ext"": ""zip"", ""size"": 10914710, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T13:57:36+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5306,298285,edificacoes,35,c8e401518d5afdd7091a2d67f3612729c82c0951c5073247ec07d8a10866bd89,SHP_edificacao_SAO_MATEUS.zip,1,t,"{""ext"": ""zip"", ""size"": 11034747, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T13:59:05+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5307,298285,edificacoes,35,737cd1972003b619e966b01bf1153ef22f138e32b617858bff3445821f5d6c2e,SHP_edificacao_SAO_MIGUEL.zip,1,t,"{""ext"": ""zip"", ""size"": 7572722, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:00:06+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5308,298285,edificacoes,35,d5b79a04419119a9d1fe2affd705cd1445c31920a98e54e92c68b11355238fcc,SHP_edificacao_SAO_RAFAEL.zip,1,t,"{""ext"": ""zip"", ""size"": 8797044, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:01:19+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5309,298285,edificacoes,35,b78bf3d628034ab428513d35a9f4e779ec7d38bdad2e3e3e904c74f735d99f17,SHP_edificacao_SAPOPEMBA.zip,1,t,"{""ext"": ""zip"", ""size"": 16031289, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:03:44+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5310,298285,edificacoes,35,7144cca0a7504cf62ed81e2d1d9c29070dc6af913d171d24191ef7618ccdb5e9,SHP_edificacao_SAUDE.zip,1,t,"{""ext"": ""zip"", ""size"": 8971106, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:04:59+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5311,298285,edificacoes,35,0987914e518f06c16b0ed455ec7054ab0f461019a96bf700ebbbb8ff33132fff,SHP_edificacao_SE.zip,1,t,"{""ext"": ""zip"", ""size"": 853417, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:05:10+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5312,298285,edificacoes,35,d5cfede1cc54e1373193d8a6ae4d3ad3305b4f58e337d16b556308bd6ac3b4ab,SHP_edificacao_SOCORRO.zip,1,t,"{""ext"": ""zip"", ""size"": 4626829, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:05:51+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5313,298285,edificacoes,35,df3ba84f710456fe67250517354173b4f7a2dc03cf6135d8279177b1c6324443,SHP_edificacao_TATUAPE.zip,1,t,"{""ext"": ""zip"", ""size"": 6394099, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:07:24+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5314,298285,edificacoes,35,2c59be1cdb0b03271ada7dc96cfcdb177bb0962b9ea8e931f6fd7858ba9d937d,SHP_edificacao_TREMEMBE.zip,1,t,"{""ext"": ""zip"", ""size"": 13477025, ""isdir"": false, ""access"": ""2020-09-21T07:20:37+00:00"", ""change"": ""2020-08-05T14:09:40+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5315,298285,edificacoes,35,95dbaa9dc3578523a3638408b84845ffcd64d26e7e4ec4bd157c9ba7c3790b09,SHP_edificacao_TUCURUVI.zip,1,t,"{""ext"": ""zip"", ""size"": 8843559, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:11:08+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5316,298285,edificacoes,35,cbd0eeb6a79b38663f4a7be3d161472e104d74f4b3299fe24a4c3847eb43303e,SHP_edificacao_VILA_ANDRADE.zip,1,t,"{""ext"": ""zip"", ""size"": 2545161, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:12:01+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5317,298285,edificacoes,35,ec3ed0c0b3c6d879c2c539dff0cc01ab29894fe4872ddd302e4f356a80b87971,SHP_edificacao_VILA_CURUCA.zip,1,t,"{""ext"": ""zip"", ""size"": 9528696, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:13:49+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5318,298285,edificacoes,35,fbec15379bb18d45fff5095a1bfc39cc6ce754ffc407b8ba03af8582e31089ed,SHP_edificacao_VILA_FORMOSA.zip,1,t,"{""ext"": ""zip"", ""size"": 7593060, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:15:07+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5319,298285,edificacoes,35,7447a20e5eca53baddce34006ca38e831904ebac33b0bb11e1b10217253cd050,SHP_edificacao_VILA_GUILHERME.zip,1,t,"{""ext"": ""zip"", ""size"": 5502326, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:16:09+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5320,298285,edificacoes,35,ed4d06e1c926188d9171fd8bdba058d136f9a08c3f4de88aee32e0abbca9f49d,SHP_edificacao_VILA_JACUI.zip,1,t,"{""ext"": ""zip"", ""size"": 7781278, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:17:22+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5321,298285,edificacoes,35,a66de7f593d65b6f12b014e4d3d42cf6d909c2aee89957e12130743d64f57336,SHP_edificacao_VILA_LEOPOLDINA.zip,1,t,"{""ext"": ""zip"", ""size"": 2452546, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:18:10+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5322,298285,edificacoes,35,ae2846360b6bdc21ce3d29dfeb9192560527866ac3a4616ab598cdce75c5ea52,SHP_edificacao_VILA_MARIANA.zip,1,t,"{""ext"": ""zip"", ""size"": 6960765, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:20:56+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5323,298285,edificacoes,35,339f63dac126798e340bd80a0ded8453b9ef278f1a282ecc823009ffb48d45b8,SHP_edificacao_VILA_MARIA.zip,1,t,"{""ext"": ""zip"", ""size"": 7482804, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:19:29+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5324,298285,edificacoes,35,31eac63bf73b5b415f200c023340eccb7d8acff174fa3ead4fe59425a8a6e610,SHP_edificacao_VILA_MATILDE.zip,1,t,"{""ext"": ""zip"", ""size"": 9135396, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:22:29+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5325,298285,edificacoes,35,32b4b2beca3013094be7e21c0c5f10810fc90816b46b69b64269daec4a60bce1,SHP_edificacao_VILA_MEDEIROS.zip,1,t,"{""ext"": ""zip"", ""size"": 8067554, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:23:37+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5326,298285,edificacoes,35,25850cf03b1e0be148696485ed4cf5d5caf061729f01acb390b9a3c058cee686,SHP_edificacao_VILA_PRUDENTE.zip,1,t,"{""ext"": ""zip"", ""size"": 9159357, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:25:06+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5327,298285,edificacoes,35,33c8d43aac122d064bf9e9f37325dde5bc3db578858109e4399f9b2b84ce4885,SHP_edificacao_VILA_SONIA.zip,1,t,"{""ext"": ""zip"", ""size"": 6250355, ""isdir"": false, ""access"": ""2020-09-21T07:20:38+00:00"", ""change"": ""2020-08-05T14:26:02+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
5328,298285,territorios,35,f6366e74c75b65648ce7c17c090b58e01f9888ff842801257634ae00e04c4026,SIRGAS_SHP_distrito.zip,1,t,"{""ext"": ""zip"", ""size"": 1879300, ""isdir"": false, ""access"": ""2020-09-21T07:20:42+00:00"", ""change"": ""2020-08-05T13:27:55+00:00"", ""pack_id"": 35, ""hashtype"": ""sha256sum-bin"", ""username"": ""igor"", ""jurisdiction_label"": ""BR-SP-SaoPaulo""}","{""staging_db"": ""dl03t_main""}",2020-09-27 23:52:39.224567
